STN,YYYYMMDD,HH,DD,FH,FF,FX
258,20180225,13,70,100,110,130
258,20180225,14,80,100,100,130
258,20180225,15,60,100,100,130
258,20180225,16,70,110,110,130
258,20180225,17,60,100,100,130
258,20180225,18,60,100,120,130
258,20180225,19,50,120,130,150
258,20180225,20,70,120,110,140
258,20180225,21,70,110,110,140
258,20180225,22,70,120,120,150
258,20180225,23,80,120,120,150
258,20180225,24,70,110,120,140
258,20180226,1,80,120,130,150
258,20180226,2,70,110,100,140
258,20180226,3,70,100,90,130
258,20180226,4,60,90,100,130
258,20180226,5,70,110,110,140
258,20180226,6,70,110,110,140
258,20180226,7,70,110,100,150
258,20180226,8,70,110,110,130
258,20180226,9,80,110,110,140
258,20180226,10,70,100,100,130
258,20180226,11,60,100,90,120
258,20180226,12,60,90,80,110
258,20180226,13,60,90,90,120
258,20180226,14,40,90,90,110
258,20180226,15,50,90,90,110
258,20180226,16,50,90,100,120
258,20180226,17,50,90,80,130
258,20180226,18,50,90,90,120
258,20180226,19,50,90,90,120
258,20180226,20,40,90,80,110
258,20180226,21,30,100,90,120
258,20180226,22,60,110,110,140
258,20180226,23,70,110,100,130
258,20180226,24,50,100,90,120
258,20180227,1,60,90,100,120
258,20180227,2,60,90,80,120
258,20180227,3,50,80,80,110
258,20180227,4,60,80,80,100
258,20180227,5,70,80,80,100
258,20180227,6,60,70,70,90
258,20180227,7,50,70,70,90
258,20180227,8,70,80,80,100
258,20180227,9,70,70,70,90
258,20180227,10,60,60,50,80
258,20180227,11,80,50,50,70
258,20180227,12,70,40,30,60
258,20180227,13,50,30,40,60
258,20180227,14,10,30,30,60
258,20180227,15,30,50,60,80
258,20180227,16,20,30,30,60
258,20180227,17,40,40,60,70
258,20180227,18,60,70,80,100
258,20180227,19,90,80,70,100
258,20180227,20,90,80,90,110
258,20180227,21,80,80,80,100
258,20180227,22,90,90,80,110
258,20180227,23,80,80,80,100
258,20180227,24,80,100,100,120
258,20180228,1,80,110,110,140
258,20180228,2,80,110,110,140
258,20180228,3,80,120,120,150
258,20180228,4,80,120,120,150
258,20180228,5,80,120,120,150
258,20180228,6,80,130,130,160
258,20180228,7,80,130,130,170
258,20180228,8,80,130,120,160
258,20180228,9,70,120,130,160
258,20180228,10,70,130,130,160
258,20180228,11,80,120,110,150
258,20180228,12,90,110,110,150
258,20180228,13,90,120,120,160
258,20180228,14,80,130,140,170
258,20180228,15,90,130,130,170
258,20180228,16,80,150,150,190
258,20180228,17,90,150,160,190
258,20180228,18,90,160,150,190
258,20180228,19,80,160,160,200
258,20180228,20,90,170,180,220
258,20180228,21,90,180,180,210
258,20180228,22,80,170,160,210
258,20180228,23,80,170,170,220
258,20180228,24,80,170,170,200
258,20180301,1,80,160,160,210
258,20180301,2,80,170,160,210
258,20180301,3,80,160,160,210
258,20180301,4,80,160,160,210
258,20180301,5,80,170,170,210
258,20180301,6,80,180,180,230
258,20180301,7,80,180,170,240
258,20180301,8,80,190,180,240
258,20180301,9,80,190,190,240
258,20180301,10,90,180,190,240
258,20180301,11,80,180,180,230
258,20180301,12,80,180,170,230
258,20180301,13,80,180,180,220
258,20180301,14,80,190,190,240
258,20180301,15,80,170,180,220
258,20180301,16,80,170,170,210
258,20180301,17,80,170,160,230
258,20180301,18,80,170,170,220
258,20180301,19,80,170,170,220
258,20180301,20,90,180,170,240
258,20180301,21,80,180,180,240
258,20180301,22,90,180,170,230
258,20180301,23,80,170,170,220
258,20180301,24,80,170,170,220
258,20180302,1,80,170,170,220
258,20180302,2,80,170,180,220
258,20180302,3,70,170,170,220
258,20180302,4,80,170,170,210
258,20180302,5,70,170,170,210
258,20180302,6,80,160,160,210
258,20180302,7,80,160,160,210
258,20180302,8,70,160,170,200
258,20180302,9,80,160,160,200
258,20180302,10,80,160,170,210
258,20180302,11,80,160,160,190
258,20180302,12,70,160,150,200
258,20180302,13,80,160,150,190
258,20180302,14,80,150,140,190
258,20180302,15,80,150,150,190
258,20180302,16,70,140,140,180
258,20180302,17,80,130,130,170
258,20180302,18,90,120,120,160
258,20180302,19,90,120,110,150
258,20180302,20,80,120,120,160
258,20180302,21,90,120,120,170
258,20180302,22,90,120,130,160
258,20180302,23,90,120,110,160
258,20180302,24,90,120,120,140
258,20180303,1,90,110,110,150
258,20180303,2,90,110,100,140
258,20180303,3,90,110,110,140
258,20180303,4,90,120,120,150
258,20180303,5,90,110,110,140
258,20180303,6,80,120,120,140
258,20180303,7,90,120,120,150
258,20180303,8,90,120,130,150
258,20180303,9,90,120,120,150
258,20180303,10,90,110,100,140
258,20180303,11,90,100,100,130
258,20180303,12,100,100,100,120
258,20180303,13,100,100,100,120
258,20180303,14,100,90,90,110
258,20180303,15,100,90,90,110
258,20180303,16,100,90,90,120
258,20180303,17,100,80,80,110
258,20180303,18,100,80,80,100
258,20180303,19,90,70,70,90
258,20180303,20,90,70,70,90
258,20180303,21,100,70,70,80
258,20180303,22,90,60,60,70
258,20180303,23,100,60,60,70
258,20180303,24,90,60,70,80
258,20180304,1,100,70,70,80
258,20180304,2,110,70,80,100
258,20180304,3,110,80,80,100
258,20180304,4,110,80,80,100
258,20180304,5,100,80,70,100
258,20180304,6,110,70,80,90
258,20180304,7,100,80,80,110
258,20180304,8,110,80,70,100
258,20180304,9,100,60,60,80
258,20180304,10,100,60,60,70
258,20180304,11,90,60,70,80
258,20180304,12,90,60,60,80
258,20180304,13,90,60,50,70
258,20180304,14,90,60,60,70
258,20180304,15,100,70,80,80
258,20180304,16,100,80,80,90
258,20180304,17,90,80,70,90
258,20180304,18,90,80,90,100
258,20180304,19,100,80,80,100
258,20180304,20,100,90,80,100
258,20180304,21,100,70,80,90
258,20180304,22,110,80,80,100
258,20180304,23,160,80,80,120
258,20180304,24,210,110,110,140
258,20180305,1,200,100,100,120
258,20180305,2,210,110,100,140
258,20180305,3,200,100,100,120
258,20180305,4,200,110,100,130
258,20180305,5,200,100,100,120
258,20180305,6,200,100,110,130
